"name","alpha","id","amount","type","date","origin","full","fy"
"Hazel","Winston",5080,3862,"Stock",2008-11-17,"small","Hazel Winston","2008"
"Tavion","Harrison",5081,860,"Cash",2011-05-17,"small","Tavion Harrison","2011"
"Tavion","Harrison",5081,497,"Recurring Gift",2015-06-07,"small","Tavion Harrison","2015"
"Corrine","Kendall",5082,3811,"Cash",2013-07-25,"small","Corrine Kendall","2013"
"Corrine","Kendall",5082,1508,"Cash",2012-09-18,"small","Corrine Kendall","2012"
"Fletcher","Margaret",5083,1168,"Recurring Gift",2009-08-15,"small","Fletcher Margaret","2009"
"Fletcher","Margaret",5083,1963,"Cash",2014-07-29,"small","Fletcher Margaret","2014"
"Fletcher","Margaret",5083,731,"Recurring Gift",2013-09-18,"small","Fletcher Margaret","2013"
"Mimi","Kaela",5084,1233,"Recurring Gift",2008-10-06,"small","Mimi Kaela","2008"
"Melva","Melissa",5085,447,"Cash",2009-07-18,"small","Melva Melissa","2009"
"Melva","Melissa",5085,893,"Stock",2009-01-24,"small","Melva Melissa","2009"
"Melva","Melissa",5085,2391,"Recurring Gift",2008-12-13,"small","Melva Melissa","2008"
"Melva","Melissa",5085,2009,"Stock",2014-05-20,"small","Melva Melissa","2014"
"Elden","Ardell",5086,1568,"Recurring Gift",2008-10-06,"small","Elden Ardell","2008"
"Elden","Ardell",5086,1696,"Stock",2014-07-25,"small","Elden Ardell","2014"
"Elden","Ardell",5086,3598,"Stock",2016-10-27,"small","Elden Ardell","2016"
"Rolando","Buffy",5087,2569,"Stock",2015-04-05,"small","Rolando Buffy","2015"
"Dollie","Janis",5088,1162,"Cash",2010-01-28,"small","Dollie Janis","2010"
"Dollie","Janis",5088,21094,"Cash",2012-01-16,"medium","Dollie Janis","2012"
"Mahlon","Jeremey",5089,4214,"Stock",2012-08-08,"small","Mahlon Jeremey","2012"
"Mahlon","Jeremey",5089,4633,"Cash",2015-08-07,"small","Mahlon Jeremey","2015"
"Bianca","Corliss",5090,2496,"Recurring Gift",2018-05-09,"small","Bianca Corliss","2018"
"Bianca","Corliss",5090,55913,"Cash",2016-08-01,"medium","Bianca Corliss","2016"
"Mandy","Kalyn",5091,309,"Cash",2016-04-28,"small","Mandy Kalyn","2016"
"Mandy","Kalyn",5091,325,"Cash",2010-05-20,"small","Mandy Kalyn","2010"
"Mandy","Kalyn",5091,2742,"Recurring Gift",2011-04-29,"small","Mandy Kalyn","2011"
"Mandy","Kalyn",5091,2568,"Cash",2010-10-26,"small","Mandy Kalyn","2010"
"Mandy","Kalyn",5091,4427,"Cash",2012-06-24,"small","Mandy Kalyn","2012"
"Mandy","Kalyn",5091,94466,"Stock",2015-03-18,"medium","Mandy Kalyn","2015"
"Emilio","Kiel",5092,1407,"Cash",2016-10-22,"small","Emilio Kiel","2016"
"Emilio","Kiel",5092,4425,"Stock",2013-04-22,"small","Emilio Kiel","2013"
"Kandice","Christine",5093,1527,"Stock",2011-02-13,"small","Kandice Christine","2011"
"Kandice","Christine",5093,80845,"Pledge",2018-08-19,"medium","Kandice Christine","2018"
"Minnie","Finis",5094,456,"Stock",2012-02-03,"small","Minnie Finis","2012"
"Minnie","Finis",5094,3318,"Stock",2011-05-12,"small","Minnie Finis","2011"
"Minnie","Finis",5094,73843,"Recurring Gift",2016-08-03,"medium","Minnie Finis","2016"
"Alessandro","Wellington",5095,1187,"Cash",2015-05-11,"small","Alessandro Wellington","2015"
"Alessandro","Wellington",5095,437,"Cash",2013-10-27,"small","Alessandro Wellington","2013"
"Alessandro","Wellington",5095,4869,"Stock",2016-03-27,"small","Alessandro Wellington","2016"
"Alessandro","Wellington",5095,669,"Recurring Gift",2010-02-16,"small","Alessandro Wellington","2010"
"Alessandro","Wellington",5095,1547,"Cash",2009-10-15,"small","Alessandro Wellington","2009"
"Alessandro","Wellington",5095,70215,"Stock",2012-01-19,"medium","Alessandro Wellington","2012"
"Ashley","Meaghan",5096,2195,"Cash",2016-09-28,"small","Ashley Meaghan","2016"
"Ashley","Meaghan",5096,2827,"Recurring Gift",2012-01-07,"small","Ashley Meaghan","2012"
"Ashley","Meaghan",5096,2977,"Cash",2014-03-11,"small","Ashley Meaghan","2014"
"Leroy","Fay",5097,1469,"Recurring Gift",2009-09-24,"small","Leroy Fay","2009"
"Leroy","Fay",5097,14803,"Recurring Gift",2014-02-01,"medium","Leroy Fay","2014"
"Latricia","Daniel",5098,3469,"Recurring Gift",2014-08-20,"small","Latricia Daniel","2014"
"Latricia","Daniel",5098,51242,"Cash",2017-03-23,"medium","Latricia Daniel","2017"
"Manley","Jaiden",5099,3820,"Recurring Gift",2016-09-23,"small","Manley Jaiden","2016"
"Manley","Jaiden",5099,604,"Cash",2009-11-22,"small","Manley Jaiden","2009"
"Manley","Jaiden",5099,4156,"Stock",2015-10-28,"small","Manley Jaiden","2015"
"Manley","Jaiden",5099,2396,"Recurring Gift",2014-09-08,"small","Manley Jaiden","2014"
"Manley","Jaiden",5099,1677,"Cash",2018-10-30,"small","Manley Jaiden","2018"
"Noelia","Trevon",5100,NA,NA,NA,NA,"Noelia Trevon",NA
"Lakeisha","Claudia",5101,3962,"Stock",2008-11-03,"small","Lakeisha Claudia","2008"
"Lakeisha","Claudia",5101,4469,"Stock",2014-07-01,"small","Lakeisha Claudia","2014"
"Lakeisha","Claudia",5101,640,"Cash",2012-02-26,"small","Lakeisha Claudia","2012"
"Lakeisha","Claudia",5101,2038,"Stock",2013-11-29,"small","Lakeisha Claudia","2013"
"Lakeisha","Claudia",5101,1278,"Cash",2018-09-06,"small","Lakeisha Claudia","2018"
"Kirby","Sumner",5102,169,"Recurring Gift",2009-06-12,"small","Kirby Sumner","2009"
"Kirby","Sumner",5102,2341,"Cash",2013-03-02,"small","Kirby Sumner","2013"
"Kirby","Sumner",5102,3874,"Stock",2012-10-02,"small","Kirby Sumner","2012"
"Kirby","Sumner",5102,1905,"Recurring Gift",2013-09-06,"small","Kirby Sumner","2013"
"Kirby","Sumner",5102,4708,"Stock",2017-04-29,"small","Kirby Sumner","2017"
"Spencer","Dottie",5103,2865,"Cash",2018-09-10,"small","Spencer Dottie","2018"
"Spencer","Dottie",5103,2401,"Recurring Gift",2017-03-10,"small","Spencer Dottie","2017"
"Johnnie","Cathrine",5104,1974,"Stock",2012-04-24,"small","Johnnie Cathrine","2012"
"Johnnie","Cathrine",5104,4818,"Cash",2011-04-16,"small","Johnnie Cathrine","2011"
"Johnnie","Cathrine",5104,138,"Stock",2016-02-14,"small","Johnnie Cathrine","2016"
"Jewel","Hubert",5105,3904,"Cash",2018-02-18,"small","Jewel Hubert","2018"
"Jewel","Hubert",5105,4684,"Cash",2013-12-09,"small","Jewel Hubert","2013"
"Darwin","Eulah",5106,3745,"Stock",2010-06-17,"small","Darwin Eulah","2010"
"Jerry","Talon",5107,2736,"Stock",2012-11-19,"small","Jerry Talon","2012"
"Eddie","Waylon",5108,107,"Recurring Gift",2017-04-13,"small","Eddie Waylon","2017"
"Eddie","Waylon",5108,2676,"Stock",2014-02-21,"small","Eddie Waylon","2014"
"Sonja","Shanda",5109,NA,NA,NA,NA,"Sonja Shanda",NA
"Lacie","Delbert",5110,3337,"Cash",2016-09-06,"small","Lacie Delbert","2016"
"Lacie","Delbert",5110,3649,"Cash",2011-04-25,"small","Lacie Delbert","2011"
"Lacie","Delbert",5110,1976,"Cash",2014-11-25,"small","Lacie Delbert","2014"
"Lacie","Delbert",5110,3001,"Stock",2016-01-02,"small","Lacie Delbert","2016"
"Keshawn","Alexandrer",5111,2897,"Stock",2013-04-24,"small","Keshawn Alexandrer","2013"
"Lue","Miles",5112,3900,"Cash",2017-09-26,"small","Lue Miles","2017"
"Lue","Miles",5112,637,"Cash",2010-06-17,"small","Lue Miles","2010"
"Lue","Miles",5112,4935,"Recurring Gift",2016-08-26,"small","Lue Miles","2016"
"Jayce","Lyda",5113,2378,"Cash",2009-12-12,"small","Jayce Lyda","2009"
"Jayce","Lyda",5113,2632,"Stock",2016-06-30,"medium","Jayce Lyda","2016"
"Almeta","Tarik",5114,4339,"Recurring Gift",2015-10-23,"small","Almeta Tarik","2015"
"Almeta","Tarik",5114,1554,"Cash",2012-01-16,"small","Almeta Tarik","2012"
"Almeta","Tarik",5114,1412,"Stock",2011-10-14,"small","Almeta Tarik","2011"
"Shante","Fallon",5115,4878,"Recurring Gift",2016-10-30,"small","Shante Fallon","2016"
"Shante","Fallon",5115,3426,"Recurring Gift",2009-11-18,"small","Shante Fallon","2009"
"Shante","Fallon",5115,4213,"Cash",2015-03-22,"small","Shante Fallon","2015"
"Shante","Fallon",5115,15356,"Cash",2012-06-12,"medium","Shante Fallon","2012"
"Christie","Karina",5116,179,"Recurring Gift",2013-06-27,"small","Christie Karina","2013"
"Christie","Karina",5116,3568,"Cash",2012-07-01,"small","Christie Karina","2012"
"Patrica","June",5117,326,"Recurring Gift",2013-04-29,"small","Patrica June","2013"
"Patrica","June",5117,3659,"Recurring Gift",2017-05-30,"small","Patrica June","2017"
"Patrica","June",5117,2320,"Recurring Gift",2015-06-21,"small","Patrica June","2015"
"Keara","Jaclyn",5118,2711,"Recurring Gift",2014-11-25,"small","Keara Jaclyn","2014"
"Keara","Jaclyn",5118,86028,"Stock",2018-03-20,"medium","Keara Jaclyn","2018"
"Jolene","Lakeisha",5119,3843,"Recurring Gift",2010-06-27,"small","Jolene Lakeisha","2010"
"Jolene","Lakeisha",5119,3810,"Recurring Gift",2015-09-06,"small","Jolene Lakeisha","2015"
"Jolene","Lakeisha",5119,2387,"Cash",2017-07-27,"small","Jolene Lakeisha","2017"
"Jolene","Lakeisha",5119,2751,"Recurring Gift",2009-04-01,"small","Jolene Lakeisha","2009"
"Linda","Patsy",5120,2784,"Cash",2017-11-12,"small","Linda Patsy","2017"
"Antonia","Clementine",5121,3553,"Cash",2017-01-18,"small","Antonia Clementine","2017"
"Antonia","Clementine",5121,882,"Stock",2013-02-03,"small","Antonia Clementine","2013"
"Antonia","Clementine",5121,3089,"Stock",2014-10-14,"small","Antonia Clementine","2014"
"Antonia","Clementine",5121,4516,"Recurring Gift",2013-07-25,"small","Antonia Clementine","2013"
"Uriah","Shanon",5122,2293,"Stock",2018-07-03,"small","Uriah Shanon","2018"
"Petra","Nina",5123,354,"Stock",2017-07-12,"small","Petra Nina","2017"
"Petra","Nina",5123,2823,"Stock",2016-10-21,"small","Petra Nina","2016"
"Willa","Loran",5124,3184,"Recurring Gift",2016-05-23,"small","Willa Loran","2016"
"Willa","Loran",5124,320,"Cash",2009-12-02,"small","Willa Loran","2009"
"Willa","Loran",5124,561,"Cash",2009-11-26,"small","Willa Loran","2009"
"Willa","Loran",5124,155,"Recurring Gift",2014-10-10,"small","Willa Loran","2014"
"Willa","Loran",5124,3458,"Stock",2016-11-28,"small","Willa Loran","2016"
"Justice","Osborne",5125,2415,"Cash",2018-02-16,"small","Justice Osborne","2018"
"Justice","Osborne",5125,4254,"Stock",2012-04-14,"small","Justice Osborne","2012"
"Justice","Osborne",5125,4297,"Stock",2011-06-07,"small","Justice Osborne","2011"
"Justice","Osborne",5125,455,"Recurring Gift",2015-08-29,"small","Justice Osborne","2015"
"Justice","Osborne",5125,855,"Cash",2015-02-13,"small","Justice Osborne","2015"
"Hazel","Dontae",5126,1113,"Recurring Gift",2017-10-17,"small","Hazel Dontae","2017"
"Arlie","Terrie",5127,1990,"Stock",2010-10-26,"small","Arlie Terrie","2010"
"Arlie","Terrie",5127,4802,"Recurring Gift",2015-09-24,"small","Arlie Terrie","2015"
"Arlie","Terrie",5127,2047,"Recurring Gift",2016-04-28,"small","Arlie Terrie","2016"
"Arlie","Terrie",5127,2979,"Cash",2010-10-10,"small","Arlie Terrie","2010"
"Arlie","Terrie",5127,2403,"Cash",2017-12-26,"small","Arlie Terrie","2017"
"Loyd","Naoma",5128,3162,"Recurring Gift",2014-04-20,"small","Loyd Naoma","2014"
"Willis","Andy",5129,667,"Recurring Gift",2018-11-15,"small","Willis Andy","2018"
"Willis","Andy",5129,68030,"Stock",2017-11-28,"medium","Willis Andy","2017"
"Harold","Jaimie",5130,2084,"Recurring Gift",2012-06-09,"small","Harold Jaimie","2012"
"Harold","Jaimie",5130,972,"Cash",2008-08-09,"small","Harold Jaimie","2008"
"Harold","Jaimie",5130,1335,"Cash",2012-01-10,"small","Harold Jaimie","2012"
"Jaquan","Crystal",5131,3259,"Stock",2015-03-22,"small","Jaquan Crystal","2015"
"Jaquan","Crystal",5131,686,"Stock",2017-08-20,"small","Jaquan Crystal","2017"
"Erma","Jo",5132,1556,"Cash",2012-12-14,"small","Erma Jo","2012"
"Erma","Jo",5132,2,"Cash",2012-05-20,"small","Erma Jo","2012"
"Lashonda","Kyleigh",5133,3185,"Stock",2013-05-20,"small","Lashonda Kyleigh","2013"
"Caleb","Roni",5134,224,"Cash",2018-10-26,"small","Caleb Roni","2018"
"Caleb","Roni",5134,2748,"Recurring Gift",2018-12-18,"small","Caleb Roni","2018"
"Caleb","Roni",5134,4013,"Cash",2009-05-07,"small","Caleb Roni","2009"
"Caleb","Roni",5134,688,"Recurring Gift",2008-10-25,"small","Caleb Roni","2008"
"Winnifred","Milan",5135,1417,"Recurring Gift",2016-01-28,"small","Winnifred Milan","2016"
"Winnifred","Milan",5135,2552,"Cash",2009-07-05,"small","Winnifred Milan","2009"
"Winnifred","Milan",5135,3003,"Stock",2013-03-17,"small","Winnifred Milan","2013"
"Candido","Douglas",5136,4904,"Cash",2018-09-13,"small","Candido Douglas","2018"
"Candido","Douglas",5136,160,"Stock",2015-07-24,"small","Candido Douglas","2015"
"Wilburn","Washington",5137,846,"Stock",2016-09-18,"small","Wilburn Washington","2016"
"Wilburn","Washington",5137,2315,"Stock",2018-05-16,"small","Wilburn Washington","2018"
"Wilburn","Washington",5137,3107,"Recurring Gift",2015-09-29,"small","Wilburn Washington","2015"
"Wilburn","Washington",5137,2188,"Cash",2013-04-07,"small","Wilburn Washington","2013"
"India","Adah",5138,2870,"Stock",2018-05-11,"small","India Adah","2018"
"Reagan","Mariann",5139,2978,"Recurring Gift",2015-10-29,"small","Reagan Mariann","2015"
"Reagan","Mariann",5139,4188,"Cash",2009-10-19,"small","Reagan Mariann","2009"
"Reagan","Mariann",5139,3228,"Cash",2009-11-20,"small","Reagan Mariann","2009"
"Reagan","Mariann",5139,35693,"Cash",2009-09-19,"medium","Reagan Mariann","2009"
"Kami","Joseph",5140,2693,"Recurring Gift",2018-01-13,"small","Kami Joseph","2018"
"Kami","Joseph",5140,453,"Stock",2018-01-17,"small","Kami Joseph","2018"
"Kami","Joseph",5140,2698,"Cash",2015-06-30,"small","Kami Joseph","2015"
"Kami","Joseph",5140,472,"Cash",2017-05-10,"small","Kami Joseph","2017"
"Paulina","Darion",5141,1523,"Cash",2011-04-06,"small","Paulina Darion","2011"
"Lexie","Malcom",5142,479,"Recurring Gift",2018-01-12,"small","Lexie Malcom","2018"
"Lexie","Malcom",5142,3207,"Stock",2010-01-02,"small","Lexie Malcom","2010"
"Lexie","Malcom",5142,4532,"Stock",2012-02-23,"small","Lexie Malcom","2012"
"Lexie","Malcom",5142,2828,"Cash",2014-02-02,"small","Lexie Malcom","2014"
"Lexie","Malcom",5142,1215,"Cash",2011-11-22,"small","Lexie Malcom","2011"
"Dannie","Raoul",5143,2720,"Recurring Gift",2014-11-09,"small","Dannie Raoul","2014"
"Dannie","Raoul",5143,4392,"Recurring Gift",2018-05-25,"small","Dannie Raoul","2018"
"Dannie","Raoul",5143,17435,"Pledge",2013-11-23,"medium","Dannie Raoul","2013"
"Dorathy","Karissa",5144,1635,"Recurring Gift",2018-01-19,"small","Dorathy Karissa","2018"
"Dorathy","Karissa",5144,3406,"Cash",2013-03-13,"small","Dorathy Karissa","2013"
"Dorathy","Karissa",5144,56,"Recurring Gift",2015-11-28,"small","Dorathy Karissa","2015"
"Rylan","Liza",5145,4406,"Recurring Gift",2017-01-08,"small","Rylan Liza","2017"
"Rylan","Liza",5145,38,"Cash",2013-04-12,"small","Rylan Liza","2013"
"Rylan","Liza",5145,92225,"Cash",2013-06-02,"medium","Rylan Liza","2013"
"Marci","Madyson",5146,1365,"Cash",2012-06-28,"small","Marci Madyson","2012"
"Marci","Madyson",5146,3576,"Recurring Gift",2014-08-17,"small","Marci Madyson","2014"
"Deangelo","Kelsey",5147,223,"Stock",2009-03-26,"small","Deangelo Kelsey","2009"
"Deangelo","Kelsey",5147,1525,"Stock",2008-08-28,"small","Deangelo Kelsey","2008"
"Nan","Evette",5148,169,"Cash",2013-06-18,"small","Nan Evette","2013"
"Myra","Isidro",5149,3956,"Stock",2013-04-10,"small","Myra Isidro","2013"
"Myra","Isidro",5149,456,"Recurring Gift",2017-11-17,"small","Myra Isidro","2017"
"Nelle","Cristian",5150,3685,"Cash",2016-09-20,"small","Nelle Cristian","2016"
"Nelle","Cristian",5150,2915,"Recurring Gift",2012-07-05,"small","Nelle Cristian","2012"
"Rosann","Emma",5151,97,"Recurring Gift",2014-12-07,"small","Rosann Emma","2014"
"Tatianna","Emilie",5152,4381,"Cash",2013-09-30,"small","Tatianna Emilie","2013"
"Tatianna","Emilie",5152,2916,"Stock",2011-01-06,"small","Tatianna Emilie","2011"
"Mikel","Kaela",5153,736,"Recurring Gift",2010-06-27,"small","Mikel Kaela","2010"
"Mikel","Kaela",5153,4897,"Stock",2010-02-08,"small","Mikel Kaela","2010"
"Mikel","Kaela",5153,94810,"Cash",2013-07-18,"medium","Mikel Kaela","2013"
"Monika","Brynn",5154,3090,"Cash",2018-05-18,"small","Monika Brynn","2018"
"Monika","Brynn",5154,740,"Cash",2011-11-11,"small","Monika Brynn","2011"
"Jeane","Rod",5155,585,"Cash",2009-12-19,"small","Jeane Rod","2009"
"Jeane","Rod",5155,4986,"Stock",2013-12-05,"small","Jeane Rod","2013"
"Jeane","Rod",5155,89639,"Cash",2013-05-24,"medium","Jeane Rod","2013"
"Shiela","Corina",5156,3160,"Stock",2016-07-17,"small","Shiela Corina","2016"
"Shiela","Corina",5156,892,"Cash",2014-10-05,"small","Shiela Corina","2014"
"Shiela","Corina",5156,3417,"Stock",2011-09-30,"small","Shiela Corina","2011"
"Kimberly","Lilyan",5157,4351,"Stock",2018-01-10,"small","Kimberly Lilyan","2018"
"Kimberly","Lilyan",5157,4762,"Stock",2012-10-05,"small","Kimberly Lilyan","2012"
"Lee","Shannon",5158,NA,NA,NA,NA,"Lee Shannon",NA
"Gladys","Wilson",5159,3378,"Recurring Gift",2009-02-01,"small","Gladys Wilson","2009"
"Roman","Donta",5160,1378,"Stock",2014-12-21,"small","Roman Donta","2014"
"Roman","Donta",5160,2292,"Cash",2013-11-08,"small","Roman Donta","2013"
"Christina","Fernand",5161,2791,"Cash",2013-09-27,"small","Christina Fernand","2013"
"Christina","Fernand",5161,1449,"Stock",2012-02-01,"small","Christina Fernand","2012"
"Christina","Fernand",5161,15959,"Cash",2018-07-19,"medium","Christina Fernand","2018"
"Antoine","Barbara",5162,1953,"Cash",2010-02-28,"small","Antoine Barbara","2010"
"Antoine","Barbara",5162,2047,"Recurring Gift",2014-07-15,"small","Antoine Barbara","2014"
"Antoine","Barbara",5162,1936,"Cash",2015-08-13,"small","Antoine Barbara","2015"
"Antoine","Barbara",5162,1479,"Recurring Gift",2017-02-07,"small","Antoine Barbara","2017"
"Penelope","Derick",5163,NA,NA,NA,NA,"Penelope Derick",NA
"Kyree","Nita",5164,2623,"Stock",2016-03-24,"small","Kyree Nita","2016"
"Kyree","Nita",5164,1520,"Cash",2016-09-22,"small","Kyree Nita","2016"
"Mari","Alex",5165,3678,"Recurring Gift",2013-09-22,"small","Mari Alex","2013"
"Mari","Alex",5165,780,"Stock",2008-10-23,"small","Mari Alex","2008"
"Mari","Alex",5165,46984,"Recurring Gift",2010-09-20,"medium","Mari Alex","2010"
"Aimee","Elma",5166,92,"Cash",2010-06-23,"small","Aimee Elma","2010"
"Brian","Kalvin",5167,1589,"Stock",2014-08-01,"small","Brian Kalvin","2014"
"Brian","Kalvin",5167,1547,"Cash",2017-02-22,"small","Brian Kalvin","2017"
"Brian","Kalvin",5167,28399,"Recurring Gift",2009-04-12,"medium","Brian Kalvin","2009"
"Concetta","Nicholaus",5168,2289,"Cash",2012-03-22,"small","Concetta Nicholaus","2012"
"Concetta","Nicholaus",5168,4608,"Recurring Gift",2017-10-02,"small","Concetta Nicholaus","2017"
"Keyon","Emelia",5169,4742,"Recurring Gift",2011-02-19,"small","Keyon Emelia","2011"
"Keyon","Emelia",5169,3395,"Cash",2018-09-08,"small","Keyon Emelia","2018"
"Keyon","Emelia",5169,1967,"Cash",2013-10-16,"small","Keyon Emelia","2013"
"Emmalee","Hortensia",5170,57978,"Pledge",2015-04-11,"medium","Emmalee Hortensia","2015"
"Timothy","Wesley",5171,83272,"Recurring Gift",2018-11-06,"medium","Timothy Wesley","2018"
"Arcadio","Janae",5172,NA,NA,NA,NA,"Arcadio Janae",NA
"Kaleigh","Kiera",5173,3889,"Cash",2012-03-18,"small","Kaleigh Kiera","2012"
"Kaleigh","Kiera",5173,4872,"Cash",2015-03-19,"small","Kaleigh Kiera","2015"
"Kaleigh","Kiera",5173,2592,"Recurring Gift",2015-11-13,"small","Kaleigh Kiera","2015"
"Kaleigh","Kiera",5173,3506,"Cash",2017-11-07,"small","Kaleigh Kiera","2017"
"Kaleigh","Kiera",5173,71653,"Pledge",2010-04-20,"medium","Kaleigh Kiera","2010"
"Mikayla","Kimberley",5174,3305,"Cash",2010-12-08,"small","Mikayla Kimberley","2010"
"Mikayla","Kimberley",5174,3807,"Cash",2018-04-26,"small","Mikayla Kimberley","2018"
"Mikayla","Kimberley",5174,3712,"Stock",2012-06-09,"small","Mikayla Kimberley","2012"
"Mikayla","Kimberley",5174,183,"Recurring Gift",2010-01-13,"small","Mikayla Kimberley","2010"
"Mikayla","Kimberley",5174,51720,"Stock",2012-05-07,"medium","Mikayla Kimberley","2012"
"Cory","Stefani",5175,790,"Stock",2015-12-14,"small","Cory Stefani","2015"
"Cory","Stefani",5175,4036,"Stock",2018-04-24,"small","Cory Stefani","2018"
"Juliette","Farrah",5176,2000,"Stock",2014-07-03,"small","Juliette Farrah","2014"
"Juliette","Farrah",5176,3397,"Stock",2012-12-30,"small","Juliette Farrah","2012"
"Lynne","Stewart",5177,730,"Stock",2010-05-23,"small","Lynne Stewart","2010"
"Gisselle","Georgia",5178,4930,"Stock",2010-08-18,"small","Gisselle Georgia","2010"
"Sonia","Angelica",5179,270,"Cash",2009-08-02,"small","Sonia Angelica","2009"
"Sonia","Angelica",5179,54312,"Pledge",2010-03-27,"medium","Sonia Angelica","2010"
"Tasia","Lakisha",5180,4058,"Cash",2017-08-18,"small","Tasia Lakisha","2017"
"Brennan","Windell",5181,308,"Stock",2011-03-20,"small","Brennan Windell","2011"
"Brennan","Windell",5181,1113,"Stock",2014-11-05,"small","Brennan Windell","2014"
"Barron","Dominick",5182,2191,"Stock",2016-05-24,"small","Barron Dominick","2016"
"Kimberley","Erwin",5183,4125,"Recurring Gift",2008-09-18,"small","Kimberley Erwin","2008"
"Kimberley","Erwin",5183,2471,"Stock",2010-02-23,"small","Kimberley Erwin","2010"
"Kimberley","Erwin",5183,1661,"Recurring Gift",2016-05-21,"small","Kimberley Erwin","2016"
